text|label|lang|font
Ações Brisanet ( BRIT3 ) chegam saltar 21 % disparada lucro , fecham alta “ apenas ” 3 , 6 % . Desempenho deve melhoria margem decorrente ações voltadas redução custos partir abril 2022 redução ritmo expansão . ações provedora serviços internet Brisanet ( BRIT3 ) chegaram ter sessão disparada Bolsa , após divulgação resultados quarto trimestre 2022 ( 4T22 ) . ativos chegaram subir 21 , 24 % ( R $ 2 , 34 ) , alta amenizada longo dia . papéis fecharam ganhos 3 , 63 % , R $ 2 . companhia reportou véspera lucro líquido R $ 30 , 5 milhões quarto trimestre 2022 ( 4T22 ) , crescimento 1 . 806 , 2 % relação lucro reportado intervalo 2021 . lucro antes juros , impostos , depreciação amortização ( Ebitda , sigla inglês ) ajustado totalizou R $ 143 milhões 4T22 , crescimento 108 , 8 % relação 4T21 . acordo Brisanet , desempenho deve melhoria margem decorrente ações voltadas redução custos partir abril 2022 redução ritmo expansão diminui custos iniciais entrada cidades novas . margem Ebitda ajustada atingiu 52 % outubro dezembro , alta 18 pontos percentuais ( p. p. ) frente margem registrada 4T21 . Lucros Além BolsaMasterclass GratuitaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaA XP aponta companhia reportou resultados sólidos 4T22 superando estimativas , especialmente margem Ebitda lucro líquido . receita líquida R $ 277 , 5 milhões ( +36 % base anual +3 % acima projeção casa ) , enquanto Ebitda ficou 6 % acima esperado . “ destaque trimestre vez forte recuperação margem Ebitda ” , aponta . dívida líquida ficou praticamente estável , resultando relação dívida líquida/Ebitda 1 , 7 vez ( versus 2 vezes 3T22 ) . Itaú BBA avaliou resultados fortes superando estimativas todas linhas , sendo grande destaque forte expansão ambas margens brutas Ebitda reflexo estratégia preservar caixa via contenção opex ( despesas operacionais ) redução expansão geográfica homes passed ( pontos acesso ) . analistas BBA destacam ainda empresa reforçou precisar levantar capital 2023 fazer frente capex devido perspectiva crescimento geração caixa , vê bastante positivo . Bradesco BBI , vez , avaliou empresa continua apresentar melhorias sequenciais Ebitda expansão margem . “ lado negativo , leve queima caixa ainda pode pesar sobre ações preocupações alavancagem , deve impedir reavaliação significativa curto prazo ” , apontou . XP mantém recomendação neutra papel preço-alvo final 2023 R $ 4 , 50 ação , enquanto Bradesco BBI recomendação outperform ( desempenho acima média mercado , equivalente compra ) . BBA , assim XP , recomendação equivalente neutra ativos ( marketperform , desempenho linha média mercado ) , preço-alvo R $ 3 , 10 , destaca Brisanet preferida ISPs ( provedoras serviço internet ) .|2|ptbr|infomoney
CSD BR aposta tecnologia ‘ sócios peso ’ rivalizar B3 . Registradora investiu cerca R $ 50 milhões desde 2018 avançar mercado liquidação ativos blocktrade , aportes BTG , Santander CBOE . 20 anos , desde fim negociações ações Bolsa Rio Janeiro , Bolsa Valores Paulo , atualmente B3 ( B3SA3 ) , concorrente mercado acionário . Insurgentes desafiá-la faltaram desde então , especial após Comissão Valores Mobiliários ( CVM ) Banco Central atuarem regulação promover concorrência . estrangeiras Bats , Direct Edge Americas Trading Group ( ATG ) – fundo Mubadala – especuladas potenciais rivais B3 . Outras iniciativas Mark2Market ( bvm : ) 12 tentaram , , enquanto , nenhuma companhia conseguiu , fato , “ subir ringue ” dona única Bolsa Brasil . esteira mudanças regulatórias feitas BC CVM , surgiu 2018 CSD BR , registradora ativos financeiros , Letras Crédito Imobiliário ( LCI ) , Letra Arrendamento Mercantil ( LAM ) , Letras Hipotecárias ( LH ) , CDBs , cotas fundos , derivativos apólices . portfólio serviços deverá aumentar fim ano , depender fundador , Edivar Queiroz Filho . dois anos , executivo entrou pedido licença liquidação ativos ( Settlement System , inglês ) depósitos centralizados ativos . mercado acionário , CSD BR iniciou tratativas plataforma BIDS Trading realizar blocktrades ( negociação grandes lotes ações , destinada investidores profissionais ) . BIDS subsidiária CBOE Global Markets . CBOE opera 19 bolsas mundo segunda maior CCP ( Central Counterparty , inglês ) Europa . “ Enquanto esperamos autorizações , vamos fortalecendo alicerces ” , diz Queiroz Filho InfoMoney . fundador CSD BR diferencial relação outros postulantes “ nova Bolsa ” . “ Diferentemente outros , focamos base operações . Investimos infraestrutura tecnológica ” , reforça Queiroz Filho , estima ter investido cerca R $ 50 milhões negócio nesses quase cinco anos . Edivar Queiroz Filho , fundador CSD BR : tecnologia base concorrer B3 ( Divulgação ) Outro trunfo , lembra executivo , empresa cercada investidores “ pesos pesados ” mercado . operação feita início ano passado , CSD BR atraiu BTG Pactual ( BPAC11 ) , Santander ( SANB11 ) CBOE ( Chicago Board Options Exchange ) participação minoritária negócio . transação avaliada R $ 200 milhões , segundo apuração feita época jornais Valor Econômico Estadão . Outro reforço alicerce CSD BR cercar profissionais experiência mercado capitais . ex-presidente Associação Brasileira Entidades Mercados Financeiro Capitais ( Anbima ) , Carlos Ambrósio , exemplo , executivos próximo empresa . Disputa CadeEm paralelo , CSD BR diálogos B3 sobre interoperação , , troca informações , especialmente dia conseguir participar mercado secundário ativos . Edivar Queiroz Filho afirma concorrente dificultado acesso dados , seguirá buscando consenso . “ Obviamente , B3 quer concorrência . tentando todos meios legais fazer valer direito ter interoperabilidade ” , afirma . “ diálogo ” , reforça Queiroz Filho . Apesar buscar acordo , empresa movido outras frentes garantir condições igualdade . fim 2022 , CSD BR denunciou B3 junto Superintendência-Geral Conselho Administrativo Defesa Econômica ( Cade ) supostas práticas anticoncorrenciais . autarquia abriu inquérito investigar caso . informação publicada inicialmente Valor confirmada fontes InfoMoney . denúncia , CSD BR acusa B3 praticar descontos impróprios , venda casada exigir cláusulas exclusividade “ intuito fechar mercados excluir concorrentes efetivos potenciais ” . nota , B3 refuta denúncia nega praticar monopólio . “ B3 zela melhores práticas concorrenciais todos mercados quais atua acredita diferencial sempre oferecer melhor serviço melhor solução , buscando escolha cliente , atuando parceria antever necessidades ” , diz . disposição disputa empresas , cifras ainda sugerem caminho distante CSD BR B3 . Enquanto CSD BR atingiu R $ 210 bilhões ativos registrados 2022 , 1 . 300 % crescimento , B3 registrou R $ 7 , 46 trilhões negócios mercados renda variável , incluindo mercado vista , termo opções último ano .|1|ptbr|infomoney
Em janeiro-setembro de 2007, o lucro operacional totalizou EUR 20,5 milhões.|1|ptbr|financial-phrase-bank
Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .|2|eng|financial-phrase-bank
O negócio, já aprovado pelos acionistas, será realizado no primeiro semestre de 2011.|1|ptbr|financial-phrase-bank
Taxa Selic em 13,75% ao ano: o que isso tem a ver com seus investimentos?|1|ptbr|b3
A Metsa-Botnia financiará o pagamento de dividendos, o reembolso de capital e a recompra de suas próprias ações com os fundos provenientes de sua alienação das operações do Uruguai e ações da Pohjolan Voima, e utilizando suas linhas de financiamento existentes.|1|ptbr|financial-phrase-bank
A Investor, controlada pela família sueca Wallenberg, comprou uma grande participação das ações C no banco de varejo sueco SEB.|1|ptbr|financial-phrase-bank
Corpo O crédito vence em 24 de fevereiro de 2014.|1|ptbr|financial-phrase-bank
Ações Banco Pan ( BPAN4 ) fecham queda 3 % após redução juro consignado . colegiado definiu novo limite 1 , 70 % mês , representa diminuição 0 , 44 ponto percentual índice autorizado . PAULO ( Reuters ) – ações Pan ( BPAN4 ) figuravam piores performances Ibovespa nesta terça-feira , após Conselho Nacional Previdência Social ( CNPS ) reduzir véspera taxa máxima juros empréstimo consignado beneficiários INSS . colegiado definiu novo limite 1 , 70 % mês , representa diminuição 0 , 44 ponto percentual índice autorizado instituições financeiras realizarem operações débito direto folha pagamento contempla 37 milhões cidadãos , incluindo aposentados pensionistas . mudança proposta governo presidente Luiz Inácio Lula Silva , acordo comunicado site Ministério Previdência Social . aprovado teto 2 , 62 % cartão crédito consignado , contra 3 , 06 % então valor percentual vigente . Lucros Além BolsaMasterclass GratuitaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaNa bolsa paulista , papéis Pan fecharam baixa 3 , 37 % , 4 , 88 reais , reduzindo perdas , após terem chegado 4 , 78 reais ( -5 , 35 % ) . Leia tambémNova fonte pressãoConselho Previdência Social corta juros crédito consignado deve impactar ações bancos ; confira afetadosÓrgão aprovou teto juros 1 , 70 % mês ; acordo análises Itaú BBA Bradesco BBI , Banco Pan deve afetado BB menosPara analistas Bradesco BBI , notícia negativa setor , principalmente porque custo captação deve continuar elevado , vez taxa Selic continua patamares altos . calculam efeito negativo cerca 3 % média lucros estimados bancos sob cobertura 2023 . “ …mas intervalo 20 , 9 % 0 , 9 % ” , ponderaram Gustavo Schroden equipe relatório clientes , avaliando Pan deve afetado ( 20 , 9 % ) , seguido Banrisul ( 20 , 6 % ) , Itaú Unibanco ( 4 , 4 % ) , Santander Brasil ( 2 , 7 % ) Banco Brasil ( 0 , 9 % ) . acrescentaram tipo decisão pode gatilho discussões adicionais sobre nível cobrança taxas juros bancos Brasil , principalmente cartões crédito rotativo . setor , Banrisul perdia 0 , 88 % , Itaú mostrava variação positiva 0 , 08 % , Santander Brasil subia 0 , 72 % , Banco Brasil cedia 0 , 11 % Bradesco ganhava 0 , 3 % .|0|ptbr|infomoney
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .|1|eng|financial-phrase-bank
A empresa tem cerca de 410 funcionários e um faturamento anual de EUR 65,4 milhões. O Vaahto Group está listado na Nordic Exchange em Helsinque.|1|ptbr|financial-phrase-bank
Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .|2|eng|financial-phrase-bank
A Finnish Suominen Corporation, que fabrica lenços umedecidos, não tecidos e embalagens flexíveis, está iniciando negociações entre empregadores e empregados em sua fábrica em Tampere, na Finlândia, para demitir cerca de 25 funcionários.|0|ptbr|financial-phrase-bank
EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .|2|eng|financial-phrase-bank
Closing of such transaction took place today .|1|eng|financial-phrase-bank
Queda atividade 4º trimestre generalizada regiões País , diz BC . Queda forte Centro-Oeste ( -3 , 9 % ante 3° trimestre ) , seguida Norte ( -2 , 9 % ) , Sul ( -1 , 6 % ) , Nordeste ( -1 , 2 % ) Sudeste ( -0 , 4 % ) . contração economia brasileira quarto trimestre 2022 disseminada todas regiões País ante período julho setembro , conforme Boletim Regional divulgado nesta quinta-feira ( 9 ) Banco Central , “ corroborando desaceleração curso atividade econômica ” , avaliou autarquia . ano passado , contudo , crescimento generalizado . Índice Atividade Econômica Banco Central ( IBC-Br ) , mede ritmo economia todo Brasil , caiu 1 , 46 % outubro dezembro , margem . Segundo Instituto Brasileiro Geografia Estatística , Produto Interno Bruto ( PIB ) recuou 0 , 2 % quarto trimestre . dados Boletim Regional mostram queda forte verificada Centro-Oeste , 3 , 9 % ante terceiro trimestre . desempenho negativo seguido região Norte ( -2 , 9 % ) , Sul ( -1 , 6 % ) , Nordeste ( -1 , 2 % ) Sudeste ( -0 , 4 % ) . 2022Em 2022 , crescimento verificado todas regiões País , destaque Centro-Oeste , onde avanço 5 , 9 % frente 2021 . avanço econômico forte Nordeste ( 3 , 9 % ) Sudeste ( 3 , 5 % ) . Norte , crescimento atividade 2 , 3 % ano passado , enquanto Sul alta 1 , 2 % . IBC-Br subiu 2 , 9 % 2022 , porcentual PIB . Segundo BC , indicador ano mostra atividade econômica cresceu todas regiões , refletindo continuidade recuperação volume serviços , especial daqueles prestados famílias , considerando Índice Atividade Econômica Regional ( IBCR ) . Masterclass GratuitaLucros Além BolsaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações Bolsa “ Centro-Oeste liderou alta atividade econômica , repercutindo crescimento produção agrícola , indústria alimentos forte expansão construção segundo ano consecutivo , além avanço todos segmentos serviços . ” BC ainda ressaltou agricultura destaque Nordeste . Sul , contudo , produção agrícola responsável resultado fraco , assim modestos dados indústria transformação , comércio serviços transporte . Sudeste Norte , crescimento generalizado exceção , respectivamente , comércio indústria extrativa , conforme BC . “ atividade econômica cresceu 2022 , alguma heterogeneidade desempenho setores , apesar desaceleração longo ano , particular quarto trimestre ” , avaliou BC documento . setores , autarquia destacou produção industrial cresceu primeiro semestre , recuou dois últimos trimestres , encerrando ano queda relação 2021 . mesma forma , comércio varejista conceito ampliado resultados positivos dois trimestres , primeiro quarto . setor serviços manteve trajetória expansão durante todo ano , “ encerrando 2022 crescimento expressivo ” , impacto retorno mobilidade após fim restrições impostas durante pandemia . “ Todavia , setor terciário desacelerou quarto trimestre . mercado trabalho seguiu trajetória favorável , manutenção geração postos formais trabalho , embora dados quarto trimestre indiquem perda dinamismo margem . ”|0|ptbr|infomoney
